1.567469879518072275e+03	1.245086931029632193e+00	1.735764487698077119e-08
1.579116465863453641e+03	1.231095666002536504e+00	1.366932061985792757e-08
1.590763052208835234e+03	1.217390678501828694e+00	8.814015434177591146e-09
1.602409638554216826e+03	1.203965140861575245e+00	2.456930756067343680e-08
1.614056224899598192e+03	1.190806598861980925e+00	7.229473603098668377e-09
1.625702811244979785e+03	1.177911759416706783e+00	1.217941028586189134e-08
1.637349397590361377e+03	1.165271673743250469e+00	1.904347160519570537e-08
1.648995983935742970e+03	1.152879124407344635e+00	1.794505322116890511e-08
1.660642570281124335e+03	1.140727151604463030e+00	1.895168424970172794e-08
1.672289156626505928e+03	1.128809055750847889e+00	2.123378756158089686e-08
1.683935742971887521e+03	1.117118800861776950e+00	1.026514379054432879e-08
1.695582329317268886e+03	1.105648655313877127e+00	1.432986385108137029e-08
1.707228915662650479e+03	1.094394048094574634e+00	1.370448246551525529e-08
1.718875502008032072e+03	1.083348627150831911e+00	2.073834137750196760e-08
1.730522088353413437e+03	1.072506799633847097e+00	1.735762117371919544e-08
1.742168674698795030e+03	1.061862923763422506e+00	2.462951370629795633e-08
1.753815261044176623e+03	1.051411873166148148e+00	1.745749314552291764e-08
1.765461847389558216e+03	1.041148493150139576e+00	1.050313955253123765e-08
1.777108433734939581e+03	1.031067691678306364e+00	1.217207259984753875e-08
1.788755020080321174e+03	1.021165195063679976e+00	2.245548738621927498e-08
1.800401606425702767e+03	1.011435877632534508e+00	2.551914679571609668e-08
1.812048192771084132e+03	1.001875425127801256e+00	5.172311579038080254e-09
1.823694779116465725e+03	9.924795316044769944e-01	1.129341309358267154e-08
1.835341365461847317e+03	9.832437952312779172e-01	9.230840897211933793e-09
1.846987951807228683e+03	9.741647581957084689e-01	2.612155911019264920e-08
1.858634538152610276e+03	9.652379231300522999e-01	1.793811851835691584e-08
1.870281124497991868e+03	9.564596840462931127e-01	9.900430059106568592e-09
1.881927710843373461e+03	9.478263751168384266e-01	1.548315725630189377e-08
1.893574297188754826e+03	9.393343944377138266e-01	2.054085673774963539e-08
1.905220883534136419e+03	9.309803916860905915e-01	1.848874464638328163e-08
1.916867469879518012e+03	9.227610007262322389e-01	1.730500961971692675e-08
1.928514056224899377e+03	9.146728402451717033e-01	1.011175754239701519e-08
1.940160642570280970e+03	9.067133773546918185e-01	2.026538489796614328e-08
1.951807228915662563e+03	8.988781840905919474e-01	1.447383135566582268e-08
1.963453815261043928e+03	8.911656489932914260e-01	2.156042561152204939e-08
1.975100401606425521e+03	8.835724700691394151e-01	2.140374005810130598e-08
1.986746987951807114e+03	8.760958782713359483e-01	7.855069927842350808e-09
1.998393574297188707e+03	8.687331752790986572e-01	2.186723299657522546e-08
2.010040160642570072e+03	8.614817696205662179e-01	8.910647553150852218e-09
2.021686746987951665e+03	8.543435753802997024e-01	1.345224939774958273e-08
2.033333333333333258e+03	8.473027561779402639e-01	1.243839717335326611e-08
2.044979919678714623e+03	8.403703204992718501e-01	2.428258144560047072e-08
2.056626506024096216e+03	8.335394878819297748e-01	1.671579827333680157e-08
2.068273092369478036e+03	8.268079997982222817e-01	8.520389643829062720e-09
2.079919678714859401e+03	8.201736810313340342e-01	2.580045105338157896e-08
2.091566265060240767e+03	8.136344071357193286e-01	1.814911540498620468e-08
2.103212851405622132e+03	8.071881751355681756e-01	1.180882974738395319e-08
2.114859437751003952e+03	8.008329089130339362e-01	6.442272659779035848e-09
2.126506024096385318e+03	7.945666660204949716e-01	1.429029750088517403e-08
2.138152610441767138e+03	7.883876464148400487e-01	2.216669336974064208e-08
2.149799196787148503e+03	7.822939218820003093e-01	1.971501323305702158e-08
2.161445783132529868e+03	7.762837409646751174e-01	1.163314800045611719e-08
2.173092369477911689e+03	7.703553597487764470e-01	1.788204215258382135e-08
2.184738955823293054e+03	7.645070872131597417e-01	2.261635284606100527e-08
2.196385542168674419e+03	7.587373219725548346e-01	1.415714021013592117e-08
2.208032128514056240e+03	7.530444113479851653e-01	2.359343931335189382e-08
2.219678714859437605e+03	7.474268323494615007e-01	2.247248148679048541e-08
2.231325301204818970e+03	7.418830582683618724e-01	6.701860705282669528e-09
2.242971887550200790e+03	7.364116422042888965e-01	1.277188160786479898e-08
2.254618473895582156e+03	7.310111066569832117e-01	2.558325282175921700e-08
2.266265060240963521e+03	7.256800829992324786e-01	1.971281893276000119e-08
2.277911646586345341e+03	7.204164063970348586e-01	2.428656076247648343e-08
2.289558232931726707e+03	7.152211968524374575e-01	1.437264574022378838e-08
2.301204819277108072e+03	7.100907178023532218e-01	2.084120095946495610e-08
2.312851405622489892e+03	7.050245229216048903e-01	1.408308294981175379e-08
2.324497991967871258e+03	7.000213966495277829e-01	3.416596394689719318e-09
2.336144578313253078e+03	6.950801243072834978e-01	2.118738362533179043e-08
2.347791164658634443e+03	6.901995840078550826e-01	2.330188096644203455e-08
2.359437751004015809e+03	6.853807422761075685e-01	1.455038954600862411e-08
2.371084337349397629e+03	6.806160928677900124e-01	9.541863146833584608e-09
2.382730923694778994e+03	6.759109800108513699e-01	1.110848225904792486e-08
2.394377510040160359e+03	6.712622249204098779e-01	1.450541096958968268e-08
2.406024096385542180e+03	6.666687881122858039e-01	1.617043519919203476e-08
2.417670682730923545e+03	6.621296742749716024e-01	1.717836511927472998e-08
2.429317269076304910e+03	6.576439219706964323e-01	1.966691599852854466e-08
2.440963855421686731e+03	6.532105446718683428e-01	2.200239020144767466e-08
2.452610441767068096e+03	6.488286500653264177e-01	2.143939162313479585e-08
2.464257028112449461e+03	6.444972923409255650e-01	2.889946944251153838e-08
2.475903614457831281e+03	6.402157168819964106e-01	1.905792215706192394e-08
2.487550200803212647e+03	6.359828460971035380e-01	9.581106977241127254e-09
2.499196787148594012e+03	6.317979895715577499e-01	1.622313633431460289e-08
2.510843373493975832e+03	6.276602892701746983e-01	2.184217585965431141e-08
2.522489959839357198e+03	6.235689331955679426e-01	7.526890846709655136e-09
2.534136546184738563e+03	6.195231387071193918e-01	1.213619715834113322e-08
2.545783132530120383e+03	6.155221555277333723e-01	1.434396780519708869e-08
2.557429718875501749e+03	6.115651944922146921e-01	2.706878982072780104e-08
2.569076305220883569e+03	6.076515480802240354e-01	2.146008422354572787e-08
2.580722891566264934e+03	6.037805047855124840e-01	2.555580287666447958e-08
2.592369477911646300e+03	5.999513482785646667e-01	1.543838719364476475e-08
2.604016064257028120e+03	5.961634061549248020e-01	1.424310855369093076e-08
2.615662650602409485e+03	5.924159908459476487e-01	1.848501907097954700e-11
2.627309236947790851e+03	5.887085319288817287e-01	1.293215491637855763e-08
2.638955823293172671e+03	5.850402695633485362e-01	8.498555276181818385e-09
2.650602409638554036e+03	5.814106333138289173e-01	2.239869240083791624e-08
2.662248995983935401e+03	5.778190138948513521e-01	1.292043026734912559e-08
2.673895582329317222e+03	5.741778318740385911e-01	8.726344605247682296e-09
2.685542168674698587e+03	5.706994503777010896e-01	1.658691693717795346e-08
2.697188755020079952e+03	5.672570087147623674e-01	2.722003925037519423e-08
2.708835341365461773e+03	5.638499043056369731e-01	9.661589681075888336e-09
2.720481927710843138e+03	5.604775967181457874e-01	1.620637937738145240e-08
2.732128514056224503e+03	5.570348519099194151e-01	1.819923660384414887e-08
2.743775100401606323e+03	5.536932307675705989e-01	9.094580588620004846e-09
2.755421686746987689e+03	5.503851690232695049e-01	6.028124249768396226e-09
2.767068273092369509e+03	5.471101666873494640e-01	2.755877336058087934e-08
2.778714859437750874e+03	5.438677245537945071e-01	1.429517472451014015e-08
2.790361445783132240e+03	5.406573517229938952e-01	8.570518184036757248e-09
2.802008032128514060e+03	5.374785841044662504e-01	5.906039796110817974e-09
2.813654618473895425e+03	5.343309549607498932e-01	1.863127623014104728e-08
2.825301204819276791e+03	5.312140104257758733e-01	2.322236511420605609e-08
2.836947791164658611e+03	5.281272889945453075e-01	2.648851263331586381e-08
2.848594377510039976e+03	5.250703681627020281e-01	1.787575573675148632e-08
2.860240963855421342e+03	5.220428099142523370e-01	2.307362723108496994e-08
2.871887550200803162e+03	5.190442062135831591e-01	1.629623044840933233e-08
2.883534136546184527e+03	5.160741255354061030e-01	2.091519800406782537e-08
2.895180722891565892e+03	5.131322041544295054e-01	2.653658980056317063e-08
2.906827309236947713e+03	5.102179773313785249e-01	1.003894550821726739e-08
2.918473895582329078e+03	5.073311280318650862e-01	7.972666624112001443e-09
2.930120481927710443e+03	5.044712442895995519e-01	1.758948693642015115e-08
2.941767068273092264e+03	5.016379313788378314e-01	1.887544334722157657e-08
2.953413654618473629e+03	4.988306338295721565e-01	2.123001349718656172e-08
2.965060240963854994e+03	4.960496086000312776e-01	1.262451521100160790e-08
2.976706827309236814e+03	4.932939596142853489e-01	1.750659163468615276e-08
2.988353413654618180e+03	4.905633777611212443e-01	1.901225886447033275e-08
3.000000000000000000e+03	4.878576366864764702e-01	1.424911001690620793e-08
